candidate,feature,label
hit rate,"0.0,1.0,0.4,2.7359251976013184,4.592538833618164,3.484861373901367",0
expanded memory hierarchy,"0.0,1.0,1.25,-1.9846493005752563,-3.996938943862915,3.058462381362915",0
IRAM element,"0.0,1.0,0.6,0.603724479675293,1.7080392837524414,1.4502027034759521",0
xy plane,"0.0,1.0,0.4,0.02654769830405712,-0.1914636194705963,0.007981553673744202",0
cache hit ratio cache,"0.0,1.0,1.05,-5.730983257293701,2.6396000385284424,4.063350200653076",1
several memory management units TLBrefill mechanisms,"0.0,1.0,2.6,-0.7319588661193848,-2.6055686473846436,2.5375514030456543",1
Memory Controller Translation Lookaside Buffer LRB MTLB RRB,"0.0,1.0,2.95,-2.2818081378936768,-4.566826343536377,3.733508825302124",1
application Impulse,"0.0,1.0,0.95,-2.667905807495117,-2.6158447265625,2.4733383655548096",0
conventional CPU,"0.0,1.0,0.8,0.773773193359375,1.8273603916168213,1.8281376361846924",0
IPC,"0.0,1.0,0.15,0.11805383116006851,-0.19422660768032074,0.18512170016765594",0
virtual stream buffers,"0.0,1.0,1.1,-3.6241633892059326,-2.167581558227539,2.093325614929199",0
cache hierarchy LRB,"0.0,1.0,0.95,-4.850800514221191,4.829938888549805,2.300562858581543",0
original image boundaries,"0.0,1.0,1.25,0.30405616760253906,-4.017117977142334,3.748365640640259",0
Sun cc Workshop Compiler,"0.0,1.0,1.2,-0.6508145332336426,0.33447691798210144,0.3156746029853821",1
Impulse memory system,"0.0,1.0,1.05,-4.266581058502197,-9.27505111694336,7.0917816162109375",0
relative performance impact,"0.0,1.0,1.35,-3.0775644779205322,-2.7436439990997314,2.25313138961792",0
shadow cache lines,"0.0,1.0,0.9,-4.62333345413208,3.5385448932647705,1.9265632629394531",0
x LSB COLUMN LSB k RSB RSB,"0.0,1.0,1.3,-2.8159520626068115,-1.3038244247436523,3.4860928058624268",1
appearance Image filtering,"0.0,1.0,1.3,0.7387086749076843,-7.306617259979248,6.538191318511963",0
different promotion mechanisms,"0.0,1.0,1.5,-1.3646540641784668,-0.6001534461975098,1.744003176689148",0
Figure Threeshear rotation,"0.0,1.0,1.3,1.6063973903656006,-2.2055294513702393,2.6721394062042236",0
applicationspecific locality optimizations,"0.0,1.0,2.1,-0.3932945430278778,-0.7241973280906677,0.843072772026062",0
processors caches,"0.0,1.0,0.85,-0.1955631971359253,-6.480417251586914,5.732735633850098",0
single TLB entry LSB,"0.0,1.0,1.0,-2.7135798931121826,-2.4930613040924072,2.5369725227355957",1
large images Impulse,"0.0,1.0,1.0,-2.7000770568847656,-1.2822262048721313,2.399714708328247",0
retraccsutahedu Voice,"0.0,1.0,1.05,0.32457423210144043,-0.3001306354999542,1.2586100101470947",0
remapped cache line,"0.0,1.0,0.95,-3.3534324169158936,3.876239538192749,1.4202604293823242",0
processormemory performance gap,"0.0,1.0,1.55,-4.313613414764404,-4.019100189208984,3.3832085132598877",0
modern computer architecture Proceedings,"0.0,1.0,2.0,0.7501322031021118,2.8268911838531494,2.3943281173706055",1
average number,"0.0,1.0,0.7,0.3106844425201416,-5.220023155212402,5.033679962158203",0
bus multiplexes addresses,"0.0,1.0,1.25,-4.662140846252441,-0.3135577142238617,1.8287001848220825",0
asap versus approxonline,"0.0,1.0,1.2,-5.159757614135742,3.096412420272827,1.7802250385284424",0
measured perkilobyte cost LRB,"0.0,1.0,1.45,-1.3677468299865723,6.349166393280029,2.7683186531066895",1
address indirection,"0.0,1.0,0.95,-4.109707832336426,0.24605366587638855,1.482945203781128",0
Mudge LSB,"0.0,1.0,0.45,0.14827695488929749,0.08315147459506989,0.34063494205474854",0
Careful handtiling,"0.0,1.0,0.9,-0.32615897059440613,0.8482739925384521,0.38452592492103577",0
547M,"0.0,1.0,0.2,0.0,0.0,0.0",0
single word,"0.0,1.0,0.55,0.37973344326019287,0.2827676832675934,0.3219391107559204",0
Kennesaw Georgia Hur Calvin Lin Memory Prefetching Using Adaptive Stream Detection Proceedings,"0.0,1.0,4.7,-2.1538047790527344,-0.13626275956630707,1.5524662733078003",1
Signal Processing Systems,"0.0,1.0,1.25,4.223269939422607,0.2520222067832947,4.147723197937012",0
Data management,"0.0,1.0,0.75,1.1296629905700684,4.703643321990967,3.7051613330841064",0
simple minmax comparison,"0.0,1.0,1.2,1.4717402458190918,-0.5033398866653442,1.7157886028289795",0
good performance,"0.0,1.0,0.8,-4.540134429931641,-4.217433452606201,3.4222052097320557",0
baseline version,"0.0,1.0,0.8,-0.4126562476158142,-0.7527417540550232,0.6923401355743408",0
avg load time,"0.0,1.0,0.65,-0.2865189015865326,-5.80761194229126,5.334214687347412",0
performance differences,"0.0,1.0,1.15,-4.6557698249816895,-4.284952163696289,3.5304510593414307",0
Dense MatrixMatrix Product,"0.0,1.0,1.3,-2.5755577087402344,6.6598286628723145,2.4263412952423096",0
TLB faults,"0.0,1.0,0.5,-4.479305267333984,-3.718599796295166,3.4643099308013916",0
CGA,"0.0,1.0,0.15,0.0,0.0,0.0",0
memory controller Applications,"0.0,1.0,1.5,-4.167662143707275,-6.843454360961914,6.002316951751709",0
LRPC LSB,"0.0,1.0,0.4,0.1653675138950348,-0.13568615913391113,0.47491681575775146",0
Impulse controller,"0.0,1.0,0.9,-3.9951694011688232,-8.258564949035645,6.290687084197998",0
similar stream buffers,"0.0,1.0,1.1,-3.6402761936187744,-1.9204641580581665,2.2366652488708496",0
particular data structures,"0.0,1.0,1.3,0.8036112785339355,4.138033390045166,2.1136817932128906",0
shadow space,"0.0,1.0,0.6,-3.2138562202453613,-0.2567428946495056,1.2345139980316162",0
memory performance,"0.0,1.0,0.9,-7.066115379333496,-9.62891960144043,7.6226911544799805",0
ray tracer,"0.0,1.0,0.5,-2.4449119567871094,-3.173217535018921,2.5576319694519043",0
215M,"0.0,1.0,0.2,0.0,0.0,0.0",0
PIM,"0.0,1.0,0.15,0.07362119853496552,0.3744286596775055,0.10209332406520844",0
Tera computer system Memorysystem design considerations,"0.0,1.0,2.75,1.349734902381897,0.47598084807395935,4.343901634216309",1
32K,"0.0,1.0,0.15,0.0,0.0,0.0",0
high performance,"0.0,1.0,0.8,-4.027178764343262,-4.248249530792236,3.8008086681365967",0
OS interface,"0.0,1.0,0.6,-0.6116090416908264,0.8057794570922852,0.24698056280612946",0
shadow region,"0.0,1.0,0.65,-1.8396739959716797,-0.5238980054855347,1.4075062274932861",0
active row,"0.0,1.0,0.5,-0.19367428123950958,0.8003935813903809,0.7596474885940552",0
477M,"0.0,1.0,0.2,0.0,0.0,0.0",0
impulse remap LRB x x N COLUMN INDIRECT RRB,"0.0,1.0,2.15,-2.4318981170654297,0.7571869492530823,2.348533868789673",1
MIT,"0.0,1.0,0.15,0.12208186835050583,-0.08488060534000397,0.22662411630153656",0
SGI,"0.0,1.0,0.15,-0.13501980900764465,0.8447332382202148,0.2670426070690155",0
specific point,"0.0,1.0,0.7,0.7306314706802368,-0.7967819571495056,0.8975080847740173",0
illustrates performance results,"0.0,1.0,1.55,-1.896736741065979,-3.689870595932007,3.733893632888794",0
conventional ones Impulse,"0.0,1.0,1.25,-1.0281918048858643,-1.9222931861877441,1.5370925664901733",0
runs Image cache lines,"0.0,1.0,1.1,-2.4292335510253906,0.19664442539215088,3.7311902046203613",1
data TLB,"0.0,1.0,0.4,-3.1116840839385986,1.607813835144043,6.157931327819824",0
L1,"0.0,1.0,0.1,-0.8858925700187683,0.8795154094696045,0.2728763520717621",1
technical brief,"0.0,1.0,0.75,0.06539536267518997,0.29086509346961975,0.500004231929779",0
16KB,"0.0,1.0,0.2,0.0,0.0,0.0",0
straightforward Rotation,"0.0,1.0,1.2,0.2755758464336395,-0.7339787483215332,0.8740927577018738",0
al LSB,"0.0,1.0,0.3,1.851879358291626,-1.9633190631866455,2.5919456481933594",0
noncontiguous portions,"0.0,1.0,1.1,-0.17997178435325623,0.14455169439315796,0.389387309551239",0
receiver address spaces,"0.0,1.0,1.15,-1.161885142326355,-0.0568479485809803,0.7842208743095398",0
24M,"0.0,1.0,0.15,0.0,0.0,0.0",0
second column numbers,"0.0,1.0,1.05,-4.515870571136475,-0.5955358147621155,3.470287322998047",0
computation exposes parallelism,"0.0,1.0,1.55,-2.9557788372039795,1.2717204093933105,1.100664496421814",0
TR,"0.0,1.0,0.1,-0.021109485998749733,-0.0900827944278717,0.7125157713890076",1
128M,"0.0,1.0,0.2,0.0,0.0,0.0",0
maximum data values,"0.0,1.0,0.95,2.4266135692596436,6.662943363189697,4.07453727722168",0
32M,"0.0,1.0,0.15,0.0,0.0,0.0",0
systemwide performance,"0.0,1.0,1.1,-8.572287559509277,-7.990110874176025,6.592660427093506",0
COLUMN,"0.0,1.0,0.3,-12.528460502624512,0.2973736822605133,4.6296491622924805",1
parallel memories Memory,"0.0,1.0,1.2,-2.7223126888275146,-3.4741744995117188,3.058886766433716",0
contrast latencies,"0.0,1.0,0.9,-0.027452394366264343,-0.16756698489189148,0.12037357687950134",0
disks ACM Transactions,"0.0,1.0,1.1,-0.7974550127983093,3.891592025756836,1.9721707105636597",0
performance effect,"0.0,1.0,0.9,-3.9621219635009766,-4.241246700286865,3.9081621170043945",0
RSB,"0.0,1.0,0.15,0.0,0.0,0.0",1
measured baseline performance results,"0.0,1.0,1.85,-1.5187146663665771,-2.5908265113830566,2.8578195571899414",1
copying slows performance,"0.0,1.0,1.25,-3.2571022510528564,-2.378577947616577,2.310276985168457",0
full cache line,"0.0,1.0,0.75,-3.35906982421875,3.8752925395965576,1.6041399240493774",0
cache behavior,"0.0,1.0,0.7,-4.952706813812256,5.559872627258301,2.09720516204834",0
TLB reach,"0.0,1.0,0.45,-4.248323917388916,-4.087701797485352,3.2512357234954834",0
competitive strategy,"0.0,1.0,1.0,-1.3895622491836548,0.7334781289100647,0.630945086479187",0
associative cache,"0.0,1.0,0.85,-4.986117839813232,4.9481611251831055,2.2917494773864746",0
remapped array,"0.0,1.0,0.7,0.044659294188022614,0.013146154582500458,0.029155820608139038",0
screen surface,"0.0,1.0,0.7,-0.5426205396652222,0.2100977599620819,0.4002179503440857",0
special form,"0.0,1.0,0.6,0.305704265832901,-0.4826706051826477,0.7431458234786987",0
average baseline bytes,"0.0,1.0,1.1,-0.3525688350200653,0.4874148368835449,0.305289626121521",0
image layout,"0.0,1.0,0.6,0.20812714099884033,-5.851308345794678,5.201858997344971",0
3D,"0.0,1.0,0.1,0.0,0.0,0.0",0
large TLBs,"0.0,1.0,0.5,-0.505224883556366,-1.3539594411849976,1.1545679569244385",0
interactive rendering LRB,"0.0,1.0,1.25,-0.45826804637908936,-0.22179609537124634,0.36551633477211",0
important applications LRB,"0.0,1.0,1.3,-0.5236214399337769,1.130487084388733,0.6724347472190857",0
RSB Many,"0.0,1.0,0.4,1.5257282257080078,-1.5897527933120728,2.121767520904541",0
many cache misses,"0.0,1.0,0.85,-2.677034616470337,2.8539798259735107,2.113629102706909",0
data element,"0.0,1.0,0.6,1.844130516052246,7.434810638427734,4.003977298736572",0
new hardware June,"0.0,1.0,0.85,1.891309380531311,3.3874101638793945,2.526905059814453",0
second shear operation LRB,"0.0,1.0,1.3,-0.013288061134517193,0.2626855671405792,1.4088388681411743",1
131M,"0.0,1.0,0.2,0.0,0.0,0.0",0
massive multithreading LSB,"0.0,1.0,1.3,-0.19042521715164185,-0.3506735861301422,0.22326120734214783",0
management policies LRB,"0.0,1.0,1.15,-0.13646318018436432,-0.5098837614059448,1.0437837839126587",0
MIPS,"0.0,1.0,0.2,1.1873345375061035,-0.35016679763793945,2.0336506366729736",0
adi benchmark,"0.0,1.0,0.65,0.6028020977973938,3.5914535522460938,1.9336165189743042",0
cache hits,"0.0,1.0,0.5,-4.7230048179626465,5.212747573852539,1.9491796493530273",0
algorithm dense matrixmatrix product LRB DMMP RRB,"0.0,1.0,2.45,1.134796142578125,4.026440620422363,3.6659226417541504",1
L2,"0.0,1.0,0.1,-9.706559181213379,10.929961204528809,4.16012716293335",1
promotion overheads,"0.0,1.0,0.95,-2.5752651691436768,-1.7542122602462769,1.8519788980484009",0
configuration settings,"0.0,1.0,1.1,-0.12003049999475479,0.39088281989097595,0.5072734951972961",0
shadow memory mappings Building superpages,"0.0,1.0,2.1,-2.134162425994873,-2.3129775524139404,2.263885974884033",1
blocked algorithms Access ordering,"0.0,1.0,1.7,-0.46679043769836426,-0.9372112154960632,0.8498557806015015",1
gcc compiler LRB,"0.0,1.0,0.8,0.8733250498771667,1.0426486730575562,1.1620197296142578",0
indirection vector stores,"0.0,1.0,1.25,-3.217910051345825,0.8172665238380432,1.323348879814148",0
instruction issue rates,"0.0,1.0,1.15,-0.48843446373939514,0.24364922940731049,0.06449224054813385",0
COLUMN vectors,"0.0,1.0,0.7,-6.282753944396973,0.12618468701839447,2.487431049346924",0
new data structure,"0.0,1.0,0.9,1.2493565082550049,5.507808208465576,2.7546045780181885",0
traditional virtual memory hierarchy,"0.0,1.0,1.8,-1.5137300491333008,-3.268723249435425,2.6303584575653076",1
online superpage promotion Memory bandwidth limitations,"0.0,1.0,2.75,-2.6874172687530518,-3.2289726734161377,2.7868335247039795",1
DEC,"0.0,1.0,0.15,0.11403190344572067,-0.13775266706943512,0.7374422550201416",1
first column,"0.0,1.0,0.6,-5.808060646057129,-0.3163987994194031,2.9716227054595947",0
vertical filtering pass,"0.0,1.0,1.15,0.1931437849998474,-3.5937116146087646,3.8575992584228516",0
physical DRAM addresses,"0.0,1.0,1.15,-9.379586219787598,-0.22619318962097168,3.3470983505249023",0
data structures,"0.0,1.0,0.75,1.261390209197998,6.122438430786133,3.048358678817749",0
232M,"0.0,1.0,0.2,0.0,0.0,0.0",0
Hardware Support Using,"0.0,1.0,1.1,-0.20617461204528809,-0.17842955887317657,0.35151633620262146",0
superpage creation mechanisms,"0.0,1.0,1.45,-1.6041487455368042,-1.3787189722061157,1.3392128944396973",0
CAD,"0.0,1.0,0.15,-0.14248138666152954,0.19007614254951477,0.06931653618812561",0
dense Cholesky factorization,"0.0,1.0,1.4,0.43819668889045715,-0.6885679364204407,1.5611058473587036",0
Impulse version,"0.0,1.0,0.75,-1.757507085800171,-3.389639139175415,2.578685760498047",0
59M,"0.0,1.0,0.15,0.0,0.0,0.0",0
data locality,"0.0,1.0,0.65,1.3158429861068726,5.8500213623046875,2.989806652069092",0
average cost,"0.0,1.0,0.6,-1.7553393840789795,6.406325340270996,2.5740723609924316",0
system memory,"0.0,1.0,0.65,-5.112849235534668,-11.303204536437988,8.663890838623047",0
application benchmark suite,"0.0,1.0,1.35,0.026301702484488487,4.471327304840088,2.7285735607147217",0
prefetch buffers Virtual memory support,"0.0,1.0,1.95,-3.3480610847473145,-3.769981861114502,3.1332809925079346",1
important class,"0.0,1.0,0.75,0.3791235685348511,0.1548267900943756,0.4082787334918976",0
shadow address spaces,"0.0,1.0,1.05,-2.55777907371521,-0.22485673427581787,1.0303043127059937",0
processor issues,"0.0,1.0,0.8,0.44173964858055115,0.6706416010856628,0.9774479866027832",0
interactive isosurfacing,"0.0,1.0,1.2,-0.28946393728256226,-0.0953015461564064,0.2893904745578766",0
100K,"0.0,1.0,0.2,0.0,0.0,0.0",0
27M,"0.0,1.0,0.15,0.0,0.0,0.0",0
Xiaodong Li Zhenmin Li Yuanyuan Zhou Sarita Adve Performance,"0.0,1.0,3.0,-4.152900218963623,-3.071007490158081,3.0057733058929443",1
surface parallel,"0.0,1.0,0.8,-1.3069299459457397,0.6177842617034912,0.5487872362136841",0
CGA improves performance,"0.0,1.0,1.2,-4.641866683959961,-4.362471103668213,3.5278372764587402",0
image matrix,"0.0,1.0,0.6,-5.300897598266602,-2.634105920791626,6.695933818817139",0
performance benefits,"0.0,1.0,1.0,-4.343514442443848,-4.176062107086182,3.3373219966888428",0
image rotation,"0.0,1.0,0.7,0.5925098657608032,-5.843630313873291,5.264397144317627",0
LSB,"0.0,1.0,0.15,0.0,0.0,0.0",1
different superpage promotion approaches,"0.0,1.0,2.0,-2.372098445892334,-0.9376140832901001,2.032608985900879",1
nonImpulse system,"0.0,1.0,0.85,-4.665755271911621,-11.3386812210083,8.67505931854248",0
entire processor,"0.0,1.0,0.8,0.6120981574058533,0.7389482259750366,0.8467438817024231",0
IPC message data,"0.0,1.0,0.8,1.0154340267181396,4.418259143829346,2.3194222450256348",0
bytes Performance differences,"0.0,1.0,1.45,-3.1294033527374268,-2.523637533187866,2.5043842792510986",0
voxels Original Indirection Impulse Time,"0.0,1.0,2.0,-0.7413245439529419,-2.101154327392578,2.6183021068573",1
shadow memory Computer architecture LRB,"0.0,1.0,1.95,-0.8358258605003357,-0.5231338143348694,4.565716743469238",1
ways First,"0.0,1.0,0.5,0.3668041229248047,-0.6047006845474243,0.6445183753967285",0
simulation platform,"0.0,1.0,0.95,0.409758985042572,-0.3881070911884308,1.0356632471084595",0
input file,"0.0,1.0,0.5,-1.3769073486328125,-2.5425310134887695,1.944667100906372",0
Image Rotation Image,"0.0,1.0,1.0,0.7727414965629578,-7.455150604248047,6.735584735870361",0
raytrace superpage promotion,"0.0,1.0,1.4,-3.371553421020508,-2.516763210296631,2.1409590244293213",0
Indirection use macrocells,"0.0,1.0,1.3,-1.9154540300369263,-0.15590611100196838,1.6645727157592773",0
image processing Architectural adaptation,"0.0,1.0,2.05,2.616551160812378,-2.383171796798706,4.665592193603516",1
664M,"0.0,1.0,0.2,0.0,0.0,0.0",0
third columns,"0.0,1.0,0.65,-0.540182888507843,0.20319317281246185,0.41610831022262573",0
future microprocessors,"0.0,1.0,1.1,-5.741482734680176,-1.1782917976379395,2.1200363636016846",0
Impulse code,"0.0,1.0,0.6,-1.785718560218811,-3.352907419204712,2.5707714557647705",0
superpage promotion algorithms,"0.0,1.0,1.5,-3.7107906341552734,-2.874223470687866,2.535295248031616",0
OS Support,"0.0,1.0,0.5,-0.11852282285690308,-0.3726550042629242,0.27424392104148865",0
conventional CPUs,"0.0,1.0,0.85,-0.1409958302974701,-0.4129295349121094,0.29475247859954834",0
rotation code,"0.0,1.0,0.65,-0.47278887033462524,-1.248069167137146,1.0224072933197021",0
legitimate address,"0.0,1.0,0.9,-1.6358126401901245,-0.28203266859054565,0.6968241333961487",0
different combinations,"0.0,1.0,1.1,0.5778000354766846,0.7859369516372681,1.1318343877792358",0
inner loop,"0.0,1.0,0.5,-3.4947783946990967,-0.8999044895172119,1.705368995666504",0
yz plane,"0.0,1.0,0.4,0.02654769830405712,-0.1914636194705963,0.007981553673744202",0
conventional memory systems Whenever x,"0.0,1.0,1.9,-0.18065209686756134,-2.6330089569091797,3.0134477615356445",1
RSB compare,"0.0,1.0,0.55,0.30021724104881287,-0.30301374197006226,0.24217312037944794",0
cache line fetch,"0.0,1.0,0.8,-3.38602614402771,3.995312452316284,1.5124225616455078",0
tiled version walks,"0.0,1.0,0.95,-0.5256381034851074,-0.6065946221351624,0.5295239090919495",0
benchmark suite copying,"0.0,1.0,1.15,0.5357670187950134,4.78505802154541,2.544703483581543",0
memory access,"0.0,1.0,0.65,-3.2256734371185303,-6.342907905578613,4.808914661407471",0
cos sin sin,"0.0,1.0,0.55,-0.6476618647575378,1.2922860383987427,1.1205741167068481",0
nondiagonal elements,"0.0,1.0,1.0,-0.7204792499542236,2.4767303466796875,0.900147020816803",0
unused addresses,"0.0,1.0,0.8,-6.939791202545166,-0.24706438183784485,2.3892822265625",0
instruction window,"0.0,1.0,0.9,-1.5525169372558594,0.18367260694503784,0.7469524145126343",0
rotate dm,"0.0,1.0,0.45,-0.05674666911363602,-0.21734529733657837,-0.18118591606616974",0
software copying,"0.0,1.0,0.8,-0.35173001885414124,0.1979604959487915,0.565180778503418",0
remapped array x,"0.0,1.0,0.8,0.45168444514274597,-0.4140946865081787,0.641040027141571",0
Ruchira Sasanka ManLap Li Sarita V Adve YenKuang Chen Eric Debes ALP Efficient support,"0.0,1.0,4.3,-0.9065707325935364,-0.9797877669334412,1.6224573850631714",1
DRAM,"0.0,1.0,0.2,-1.3107452392578125,-0.09032109379768372,0.3246038556098938",1
general utilization,"0.0,1.0,0.95,-1.637864589691162,0.020828932523727417,0.8428375720977783",0
miss handler RRB,"0.0,1.0,0.8,-0.4357711374759674,-0.43308067321777344,0.26801517605781555",0
local IPC mechanisms,"0.0,1.0,1.0,0.6200262904167175,-0.2709244191646576,0.7328906059265137",0
