candidate,feature,label
memory sparse matrices,"0.0,1.0,1.1,-6.371517658233643,-0.46091699600219727,4.548114776611328",0
sparse database signal,"0.0,1.0,1.1,-3.9015495777130127,1.1915327310562134,1.3147519826889038",0
second column numbers,"0.0,1.0,1.05,-2.539994955062866,5.965267658233643,1.7984033823013306",0
commodity processors,"0.0,1.0,1.0,0.8873201608657837,-3.797123432159424,6.599125385284424",0
input image,"0.0,1.0,0.55,3.280282974243164,-2.687304735183716,6.3702712059021",0
TLB size,"0.0,1.0,0.4,-6.518336772918701,3.526460647583008,3.5100834369659424",0
filter performs,"0.0,1.0,0.75,-0.4698387384414673,-0.15336115658283234,0.3775225877761841",0
shadow descriptor,"0.0,1.0,0.85,-1.9659395217895508,1.3924994468688965,0.24356874823570251",0
contiguous range,"0.0,1.0,0.8,0.29899534583091736,1.2708194255828857,0.3306567370891571",0
mask operations,"0.0,1.0,0.75,-1.2847137451171875,0.46431899070739746,1.160604476928711",0
SGI Origin,"0.0,1.0,0.5,0.12704145908355713,0.5476940870285034,0.003246411681175232",0
different Section,"0.0,1.0,0.85,3.360848903656006,0.8758949041366577,3.287753105163574",0
dense matrix,"0.0,1.0,0.6,-6.627655029296875,1.7330799102783203,1.833313226699829",0
Jr Ricardo,"0.0,1.0,0.5,-0.15085776150226593,0.5402740240097046,0.9440074563026428",0
DRAM bandwidths,"0.0,1.0,0.75,-0.6229076385498047,0.4837838113307953,0.1562333106994629",0
Al Davis,"0.0,1.0,0.4,1.7099847793579102,-0.04570407420396805,1.8035242557525635",0
special effects Box,"0.0,1.0,0.95,-0.19465546309947968,0.2957642078399658,0.17619173228740692",0
LRB iso,"0.0,1.0,0.35,0.41302382946014404,-0.06444607675075531,0.37599438428878784",0
IEEE,"0.0,1.0,0.2,0.6320452094078064,11.504562377929688,1.41006338596344",0
Many others,"0.0,1.0,0.55,1.1994423866271973,0.12239399552345276,1.2645163536071777",0
John B,"0.0,1.0,0.3,-0.8277323246002197,-1.818050742149353,4.566141128540039",0
input isosurf,"0.0,1.0,0.65,-0.10805235058069229,-0.03630247339606285,0.021498870104551315",0
TLB TLB,"0.0,1.0,0.35,-11.89218521118164,-1.8555307388305664,6.432749271392822",0
indirect LRB,"0.0,1.0,0.6,0.2754318416118622,0.07463560998439789,-0.2720227539539337",0
L1,"0.0,1.0,0.1,-0.9588767290115356,0.5870265960693359,0.12486963719129562",1
DATA,"0.0,1.0,0.2,5.518603801727295,11.466341018676758,3.2367544174194336",1
asap remap,"0.0,1.0,0.5,-4.973324775695801,4.3092942237854,0.6274538636207581",0
60M,"0.0,1.0,0.15,0.0,0.0,0.0",0
Cache Physical,"0.0,1.0,0.7,-12.023770332336426,8.301380157470703,1.906097412109375",0
SGI,"0.0,1.0,0.15,0.00244850292801857,0.9382081627845764,0.18568211793899536",0
physical page frame,"0.0,1.0,0.95,-4.2016801834106445,4.0003886222839355,0.7810835838317871",0
objectoriented database program,"0.0,1.0,1.55,-0.018777020275592804,-0.19698572158813477,0.7155337333679199",0
intelligent DRAM,"0.0,1.0,0.8,-0.5038626790046692,0.4624871611595154,0.36706045269966125",0
simple minmax comparison,"0.0,1.0,1.2,0.3702402710914612,-0.7960091829299927,1.9656343460083008",0
new set,"0.0,1.0,0.35,1.0940502882003784,2.689242362976074,0.5367287397384644",0
constant factor,"0.0,1.0,0.75,-0.05374562740325928,-0.12428824603557587,0.880789041519165",0
effective CPI LRB,"0.0,1.0,0.85,-0.5241721868515015,-0.020934544503688812,0.17662468552589417",0
horizontal shears,"0.0,1.0,0.85,-0.2687723636627197,0.13438096642494202,0.14176693558692932",0
DATA COLUMN,"0.0,1.0,0.55,3.479994773864746,12.663349151611328,2.612333059310913",0
average load,"0.0,1.0,0.6,-2.49261736869812,-3.8978638648986816,6.168413162231445",0
useful data,"0.0,1.0,0.55,3.153956174850464,6.630279064178467,1.8435719013214111",0
Daehyun Kim,"0.0,1.0,0.55,-2.074022054672241,4.195638656616211,0.18526476621627808",0
conventional memory systems,"0.0,1.0,1.35,-2.97599196434021,-3.0262184143066406,4.9449028968811035",0
adi RRB,"0.0,1.0,0.35,0.061892107129096985,0.6389816403388977,0.19862774014472961",0
single word,"0.0,1.0,0.55,0.4618759751319885,0.5925816297531128,0.15854158997535706",0
RAW project,"0.0,1.0,0.55,-0.38519787788391113,-0.1661546230316162,0.3299402892589569",0
various components,"0.0,1.0,0.9,-0.581427812576294,0.3309039771556854,0.21017158031463623",0
design assumption,"0.0,1.0,0.85,3.210592746734619,1.2995165586471558,2.4758381843566895",0
conventional nocopy,"0.0,1.0,0.95,-1.0547726154327393,-0.5902428030967712,0.9240906834602356",0
Annual IEEEACM,"0.0,1.0,0.7,-0.7935519814491272,0.7231485843658447,0.19634974002838135",0
MIPS,"0.0,1.0,0.2,-1.8497354984283447,-1.3780994415283203,2.5547852516174316",0
DATA ROWS,"0.0,1.0,0.45,2.1400279998779297,5.5493974685668945,2.000159502029419",0
memory hierarchy,"0.0,1.0,0.8,-4.742829322814941,-3.0982327461242676,4.965658187866211",0
simulation platform,"0.0,1.0,0.95,0.5667920708656311,0.01095469668507576,1.1126360893249512",0
simulated performance,"0.0,1.0,1.05,-5.829143524169922,-0.9665951728820801,3.3792779445648193",0
LU,"0.0,1.0,0.1,1.4123876094818115,-0.2161785364151001,1.9481220245361328",1
first set,"0.0,1.0,0.45,1.0309524536132812,1.191923975944519,0.842158317565918",0
useful voxels,"0.0,1.0,0.65,0.17846326529979706,0.9355801939964294,0.2821551561355591",0
data set,"0.0,1.0,0.4,3.1760060787200928,6.938654899597168,1.8214648962020874",0
processorinmemory project,"0.0,1.0,1.25,-0.5569263696670532,-0.28822410106658936,0.6374927759170532",0
Yeshwant Kolla,"0.0,1.0,0.7,-0.12403576076030731,0.3040678799152374,0.7805389165878296",0
tile Empty,"0.0,1.0,0.5,-0.13443194329738617,0.7901700735092163,-0.011041224002838135",0
legitimate address,"0.0,1.0,0.9,-1.6404047012329102,1.157848596572876,0.440414160490036",0
onchip caches,"0.0,1.0,0.65,-2.899808406829834,-0.4298410713672638,1.431667447090149",0
alternative direction integration,"0.0,1.0,1.65,0.8069263100624084,1.4436593055725098,0.7572662234306335",0
superlinearly LSB,"0.0,1.0,0.85,-0.08418306708335876,-0.11221162229776382,0.25755932927131653",0
RRB instruct,"0.0,1.0,0.6,0.3847876787185669,-0.20334741473197937,0.5271575450897217",0
mapping function,"0.0,1.0,0.8,-1.1317932605743408,0.2066888064146042,0.45882365107536316",0
expensive Impulse,"0.0,1.0,0.85,-2.342911720275879,-1.5169994831085205,2.302105188369751",0
simulation study,"0.0,1.0,0.8,0.9996968507766724,-0.10408313572406769,1.3438889980316162",0
various memory system,"0.0,1.0,1.05,-4.378396511077881,-4.609083652496338,7.115854740142822",0
ALU,"0.0,1.0,0.15,0.35479775071144104,-0.05516986548900604,0.2748365104198456",1
Whenever x,"0.0,1.0,0.5,0.9830474853515625,0.03655584156513214,0.9112398028373718",0
shadowtophysical translation tables,"0.0,1.0,1.75,-0.2896000146865845,0.7273949980735779,0.30307167768478394",0
different part,"0.0,1.0,0.7,1.1592023372650146,1.135913610458374,1.0278092622756958",0
interprocess communication LRB,"0.0,1.0,1.5,-4.391345977783203,-0.7315600514411926,2.384920358657837",0
special form,"0.0,1.0,0.6,0.49031180143356323,0.03407317399978638,0.6071398258209229",0
Pro Family,"0.0,1.0,0.5,-0.32133209705352783,0.6119813919067383,0.15505239367485046",0
virtual address range,"0.0,1.0,1.05,-0.9170289039611816,1.3774027824401855,0.5257295966148376",0
scanline order Access,"0.0,1.0,1.05,-0.3733361065387726,-0.06857403367757797,0.5596923828125",0
cache designs,"0.0,1.0,0.65,-6.2853684425354,4.315710067749023,1.0184388160705566",0
16KB,"0.0,1.0,0.2,0.0,0.0,0.0",0
multilevel TLB hierarchies,"0.0,1.0,1.3,-5.984222412109375,-0.9874283075332642,3.242919683456421",0
memory operation,"0.0,1.0,0.8,-3.426001787185669,-2.9502267837524414,5.588125705718994",0
TLB management,"0.0,1.0,0.7,-5.523283004760742,-1.4393267631530762,4.330861568450928",0
B tiles,"0.0,1.0,0.35,1.5547252893447876,-0.3788380026817322,2.11496901512146",0
Bharat Chandramouli,"0.0,1.0,0.95,-0.1498628407716751,0.24768343567848206,0.8130137920379639",0
local IPC mechanisms,"0.0,1.0,1.0,0.43183374404907227,-0.3328574299812317,0.8475546836853027",0
scientific application kernelssparse,"0.0,1.0,1.8,-0.7742352485656738,0.8237267136573792,0.7459673285484314",0
shadow addresses,"0.0,1.0,0.8,-8.201360702514648,5.630949020385742,1.2596158981323242",0
cache space,"0.0,1.0,0.55,-6.702184200286865,4.612564563751221,1.1527950763702393",0
first isosurface,"0.0,1.0,0.8,0.6566058397293091,-0.15060199797153473,1.1572697162628174",0
212M,"0.0,1.0,0.2,0.0,0.0,0.0",0
indirection vectors,"0.0,1.0,0.95,-2.633523941040039,1.1736263036727905,0.7085922360420227",0
virtual stream buffers,"0.0,1.0,1.1,-4.22981595993042,0.947315514087677,1.3391844034194946",0
SIGARCH Computer,"0.0,1.0,0.8,2.009185791015625,6.182010650634766,1.579034447669983",0
physical memory,"0.0,1.0,0.75,-10.502691268920898,1.372605800628662,5.582274913787842",0
configuration settings,"0.0,1.0,1.1,0.22518667578697205,0.5270780920982361,0.47298330068588257",0
OS interface,"0.0,1.0,0.6,-0.6466320753097534,0.7277777791023254,0.08252664655447006",0
asap versus approxonline,"0.0,1.0,1.2,-4.890099048614502,4.341552734375,0.6640507578849792",0
controller organization,"0.0,1.0,1.15,-4.564861297607422,-3.07100248336792,4.839637756347656",0
353M,"0.0,1.0,0.2,0.0,0.0,0.0",0
shadow space,"0.0,1.0,0.6,-2.820513963699341,1.9202146530151367,0.505699872970581",0
important class,"0.0,1.0,0.75,0.32064080238342285,-0.023340169340372086,0.27085167169570923",0
second RRB,"0.0,1.0,0.5,-3.78208589553833,-1.0925486087799072,2.69732403755188",0
diagonal elements,"0.0,1.0,0.85,1.3421707153320312,6.818392753601074,1.1797505617141724",0
differential equations,"0.0,1.0,1.1,-0.0025454163551330566,0.08762086927890778,0.13175925612449646",0
resumes execution,"0.0,1.0,0.85,0.05161986127495766,-0.10075706988573074,0.203754723072052",0
proces sor,"0.0,1.0,0.5,0.152587428689003,0.48148787021636963,0.005397725850343704",0
RADram project,"0.0,1.0,0.7,-0.3037075698375702,-0.11541777104139328,0.5351434946060181",0
needs Section,"0.0,1.0,0.65,2.823220729827881,-0.4512021839618683,2.926908493041992",0
Shadow engine,"0.0,1.0,0.65,-1.989681363105774,1.3150113821029663,0.26406005024909973",0
performance benefits,"0.0,1.0,1.0,-5.935647010803223,-1.0500785112380981,3.2310545444488525",0
Dense MatrixMatrix,"0.0,1.0,0.9,-1.4085018634796143,0.23229825496673584,0.3145970106124878",0
different addresses,"0.0,1.0,0.95,-5.719810485839844,5.49666690826416,1.2157130241394043",0
original program padding,"0.0,1.0,1.2,0.24113178253173828,-0.29102641344070435,0.9816772937774658",0
handtiled version,"0.0,1.0,0.85,-1.4819297790527344,-0.8310750126838684,1.4814436435699463",0
data locality,"0.0,1.0,0.65,3.0222394466400146,6.0024333000183105,1.740694284439087",0
ordinary programs Pentium,"0.0,1.0,1.25,-0.07800019532442093,0.3071412742137909,0.4152318239212036",0
TOS RRB,"0.0,1.0,0.35,0.1111988052725792,0.06802253425121307,0.1353055089712143",0
MTLB,"0.0,1.0,0.2,0.19078931212425232,-0.13672204315662384,0.32551634311676025",0
matrixvector multiply,"0.0,1.0,1.05,0.037996452301740646,-0.06947274506092072,0.07233616709709167",0
performance results,"0.0,1.0,0.95,-3.9931559562683105,-1.1261687278747559,5.2906365394592285",0
bandwidthefficient stream,"0.0,1.0,1.25,-0.6602988243103027,0.3584521412849426,0.11542046815156937",0
parallel memories Memory,"0.0,1.0,1.2,-3.7652342319488525,-1.7023305892944336,3.2704498767852783",0
Space rect,"0.0,1.0,0.5,-0.9504963159561157,0.7159467935562134,0.417684406042099",0
tiled program,"0.0,1.0,0.65,0.13398517668247223,-0.10663341730833054,0.6274343729019165",0
300M,"0.0,1.0,0.2,0.0,0.0,0.0",0
processor cycles,"0.0,1.0,0.8,0.35778409242630005,0.6520462036132812,0.5594823956489563",0
times Impulse,"0.0,1.0,0.65,-1.8095061779022217,-0.4896497130393982,2.504382610321045",0
modern systems,"0.0,1.0,0.7,0.6287294030189514,-1.3779281377792358,2.5001304149627686",0
avg load time,"0.0,1.0,0.65,0.49341949820518494,-3.0997464656829834,6.486690044403076",0
press gcc,"0.0,1.0,0.45,-1.5847997665405273,0.5660966634750366,0.7176759243011475",0
approxonline policy,"0.0,1.0,0.95,-0.6118565797805786,4.1131205558776855,0.2528384327888489",0
impulse remap operation,"0.0,1.0,1.15,-0.9152843356132507,-0.9195472598075867,2.0774872303009033",0
arithmetic mean,"0.0,1.0,0.75,4.19536828994751,0.0863254964351654,4.308669567108154",0
Using Shadow,"0.0,1.0,0.6,-2.012295961380005,1.461253046989441,0.3237113654613495",0
processor RRB,"0.0,1.0,0.65,1.269544243812561,1.40788733959198,0.8417741060256958",0
wide range,"0.0,1.0,0.5,1.4928631782531738,0.36894816160202026,2.3446664810180664",0
caches LRB,"0.0,1.0,0.5,-2.899808406829834,-0.4298410713672638,1.431667447090149",0
approxonline algorithm,"0.0,1.0,1.1,10.643645286560059,4.671914577484131,8.02952766418457",0
scat tergather,"0.0,1.0,0.7,-0.3117663264274597,-0.03822275996208191,1.502368688583374",0
physical range,"0.0,1.0,0.7,-5.701559066772461,5.381082534790039,1.2610596418380737",0
programmable logic,"0.0,1.0,0.9,-4.844656467437744,-2.0322415828704834,4.187969207763672",0
156M,"0.0,1.0,0.2,0.0,0.0,0.0",0
contiguous tiles,"0.0,1.0,0.8,-0.380878746509552,0.008091658353805542,0.2375631332397461",0
much speedup,"0.0,1.0,0.6,0.4249412715435028,-0.1429736614227295,0.8526754379272461",0
memoryconscious cache utilization,"0.0,1.0,1.65,-6.224135398864746,4.265361309051514,0.9889066219329834",0
Translation Lookaside,"0.0,1.0,1.05,-0.09388460218906403,0.11871697753667831,0.4959377944469452",0
valid memory locations,"0.0,1.0,1.1,-3.060544013977051,-1.9934614896774292,3.297536611557007",0
cache hit,"0.0,1.0,0.45,-5.891321182250977,4.019649982452393,0.9125864505767822",1
simpler design,"0.0,1.0,0.7,3.261937141418457,1.3141156435012817,2.5117170810699463",0
memory overhead,"0.0,1.0,0.75,-4.593731880187988,-3.043081045150757,4.836361885070801",0
physical addresses,"0.0,1.0,0.9,-12.376955032348633,8.531478881835938,1.905693769454956",1
separable image warp,"0.0,1.0,1.0,2.203688383102417,-2.0141067504882812,4.422601699829102",0
corresponding mask values,"0.0,1.0,1.25,-0.17772316932678223,4.477952003479004,0.9190625548362732",0
scientific kernels,"0.0,1.0,0.9,0.6227316856384277,0.03298821300268173,0.9167121052742004",0
Sean Cardwell,"0.0,1.0,0.65,-0.8671747446060181,1.0210998058319092,0.45653796195983887",0
Bob Devine,"0.0,1.0,0.5,-0.1174355298280716,0.21901768445968628,0.7244144678115845",0
TLB RRB,"0.0,1.0,0.35,-11.89218521118164,-1.8555307388305664,6.432749271392822",0
direct remappings,"0.0,1.0,0.85,-0.5293779373168945,0.19745630025863647,0.09016260504722595",0
SMVP code,"0.0,1.0,0.45,-0.4070492386817932,-0.47779256105422974,0.9205691814422607",0
SoftwareManaged Address,"0.0,1.0,1.15,-3.162564516067505,2.1316375732421875,0.6377924084663391",0
Sanjeev Kumar,"0.0,1.0,0.65,-0.7482256889343262,0.2383291870355606,0.6694941520690918",0
high cache miss,"0.0,1.0,0.75,-3.9980528354644775,2.6503489017486572,1.1495119333267212",0
x RRB,"0.0,1.0,0.25,1.745694637298584,-0.13046318292617798,1.8433704376220703",0
microprocessor performance,"0.0,1.0,1.3,-5.878641605377197,-0.9043321013450623,3.1350409984588623",0
masking function,"0.0,1.0,0.8,-0.9534010887145996,0.11673611402511597,0.2475273311138153",0
shadow memory Computer,"0.0,1.0,1.1,-2.768139600753784,3.0924155712127686,4.286524295806885",0
sufficient Contact information,"0.0,1.0,1.5,0.23752950131893158,-1.274560809135437,2.4330921173095703",0
prediction ACM,"0.0,1.0,0.7,-1.222689151763916,0.7527124881744385,0.06615877151489258",0
system Memorysystem,"0.0,1.0,0.95,-3.6155354976654053,-7.9834370613098145,11.742969512939453",0
optimal number,"0.0,1.0,0.7,0.8355679512023926,-2.9282615184783936,6.345978736877441",0
MTLB RRB,"0.0,1.0,0.4,0.19078931212425232,-0.13672204315662384,0.32551634311676025",0
expanded memory hierarchy,"0.0,1.0,1.25,-3.172351598739624,-2.0980777740478516,3.406026601791382",0
onedimensional transformations,"0.0,1.0,1.5,-0.26550790667533875,0.4800725281238556,0.16324317455291748",0
mappings Indi,"0.0,1.0,0.65,-0.3605353534221649,0.09748867154121399,0.2339811623096466",0
base pages,"0.0,1.0,0.5,-1.637476921081543,-3.454587936401367,6.05938720703125",0
Warping Image,"0.0,1.0,0.65,3.1372077465057373,-2.73673415184021,6.524202346801758",0
total time,"0.0,1.0,0.5,3.284606456756592,0.14974245429039001,3.379852294921875",0
support Sparse,"0.0,1.0,0.7,-6.264027118682861,1.3146045207977295,2.1903252601623535",0
Coloring Time,"0.0,1.0,0.65,3.3035356998443604,-0.3958407938480377,3.424065589904785",0
appropriate tile size,"0.0,1.0,1.05,-0.4740777909755707,3.4388933181762695,0.30956077575683594",0
partial sum,"0.0,1.0,0.55,-0.20320291817188263,0.008846938610076904,0.347676545381546",0
URSIM,"0.0,1.0,0.25,-0.24782133102416992,-0.15635251998901367,0.1311214566230774",0
284M,"0.0,1.0,0.2,0.0,0.0,0.0",0
n n,"0.0,1.0,0.15,2.3994362354278564,14.924012184143066,2.2414610385894775",0
relative overhead,"0.0,1.0,0.85,-0.3408617675304413,-0.3658459782600403,0.2902108430862427",0
131M,"0.0,1.0,0.2,0.0,0.0,0.0",0
pseudovirtual image pvaddr,"0.0,1.0,1.3,2.964449167251587,-2.461604118347168,6.481131076812744",0
inner loop,"0.0,1.0,0.5,-0.6780866980552673,1.3972704410552979,0.8796341419219971",0
Distributed Data,"0.0,1.0,0.8,2.372647523880005,5.383564472198486,2.2444381713867188",0
spatial locality,"0.0,1.0,0.8,5.7064595222473145,2.8511335849761963,4.2138285636901855",0
processing multimedia,"0.0,1.0,1.05,4.8278398513793945,2.683565616607666,3.5287928581237793",0
algorithm simple,"0.0,1.0,0.8,6.0707597732543945,2.279283285140991,4.894085884094238",0
k RSB,"0.0,1.0,0.25,3.973587989807129,-0.42934274673461914,4.162613868713379",0
different superpage promotion,"0.0,1.0,1.45,-2.310030221939087,0.8784392476081848,1.4178118705749512",0
TLB entries,"0.0,1.0,0.55,-4.768852233886719,4.316587448120117,4.16054630279541",0
sparse encodings,"0.0,1.0,0.8,-6.259653091430664,1.6562755107879639,1.6277426481246948",0
cache size,"0.0,1.0,0.5,-6.437167167663574,8.500825881958008,1.247266173362732",0
memory layout,"0.0,1.0,0.65,-4.794740676879883,-3.100353479385376,4.948706150054932",0
indirect impact,"0.0,1.0,0.75,-0.19843779504299164,0.01677512750029564,0.016985192894935608",0
dense diagonal variable,"0.0,1.0,1.15,0.053163688629865646,3.7380869388580322,0.7278632521629333",0
CPI,"0.0,1.0,0.15,-0.4140545129776001,0.1535579115152359,-0.10267455130815506",0
physical memory LRB,"0.0,1.0,0.95,-10.502691268920898,1.372605800628662,5.582274913787842",0
dm RRB,"0.0,1.0,0.3,-0.4424172043800354,-0.40147486329078674,0.06976892054080963",0
operating system,"0.0,1.0,0.8,-1.9271957874298096,-4.18205451965332,6.102848052978516",1
Impulse MMC,"0.0,1.0,0.55,-2.2296712398529053,-1.5566861629486084,2.29144024848938",0
buffer Descriptors,"0.0,1.0,0.9,-0.6863778233528137,3.569859027862549,0.3105798363685608",0
nonzero elements,"0.0,1.0,0.8,0.36151301860809326,1.386501431465149,0.21123626828193665",0
LRB DMMP,"0.0,1.0,0.4,0.1636504977941513,-0.2138286530971527,0.46026429533958435",0
underlying math,"0.0,1.0,0.75,0.14344240725040436,-0.0025741159915924072,0.09047862142324448",0
commercial TLBs support,"0.0,1.0,1.15,-0.6007582545280457,-0.2761246860027313,0.762155294418335",0
voxel fetches,"0.0,1.0,0.65,-0.722163200378418,-0.09772203862667084,1.0214076042175293",0
original structure LRB,"0.0,1.0,1.1,0.8851422667503357,0.7161997556686401,1.198506236076355",0
poor memory behavior,"0.0,1.0,1.0,-3.2172458171844482,-1.833389401435852,3.1289942264556885",0
3D,"0.0,1.0,0.1,0.0,0.0,0.0",0
application code,"0.0,1.0,0.8,-1.9219526052474976,0.4230034053325653,0.9178197383880615",0
RSB RRB,"0.0,1.0,0.35,0.0,0.0,0.0",0
execution time,"0.0,1.0,0.7,3.2485458850860596,-0.3382211923599243,3.6147069931030273",0
