candidate,feature,label
Active memory,"0.0,1.0,0.65,-4.573312282562256,-2.3172683715820312,5.182415008544922",0
Active pages,"0.0,1.0,0.6,-0.3860943615436554,0.01790490746498108,1.1436214447021484",0
Adaptive Stream,"0.0,1.0,0.75,-0.7434366941452026,0.8696126937866211,0.33418408036231995",0
AddrCalc Assembly,"0.0,1.0,0.85,-0.06988215446472168,-0.11905431002378464,-0.010378673672676086",0
AddrCalc unit,"0.0,1.0,0.65,0.21365240216255188,-0.6063479781150818,0.5412352085113525",0
Address Shadow,"0.0,1.0,0.7,-1.247997522354126,-2.6866655349731445,3.2776265144348145",0
Address Translation,"0.0,1.0,0.95,-0.6554552912712097,-1.1429039239883423,1.618516206741333",0
Addresses Shadow,"0.0,1.0,0.8,-3.3879146575927734,-6.211197376251221,7.575381278991699",0
Adve Performance,"0.0,1.0,0.8,-3.8338797092437744,-0.8829566240310669,5.032131671905518",0
Adve Sanjeev,"0.0,1.0,0.6,0.08090829104185104,2.119655132293701,0.6910436749458313",0
Aho Jarno,"0.0,1.0,0.45,0.5195587873458862,0.22878172993659973,1.1587597131729126",0
Algorithms Dense,"0.0,1.0,0.8,-1.3862159252166748,-0.16784651577472687,0.8932905197143555",0
Ali Ibrahim,"0.0,1.0,0.55,-0.7069240808486938,-2.820159435272217,3.532837390899658",0
Antonio Gonzalez,"0.0,1.0,0.8,-0.3281191289424896,0.8672798871994019,0.829424262046814",0
Application Results,"0.0,1.0,0.95,1.7106271982192993,-1.3093972206115723,2.7352895736694336",0
Architectural Support,"0.0,1.0,1.05,0.14652882516384125,-0.4432258903980255,0.5692257881164551",0
Architectural adaptation,"0.0,1.0,1.2,0.46242913603782654,0.14650462567806244,0.3036198616027832",0
Architecture Impulse,"0.0,1.0,1.0,-1.7079076766967773,-0.7840108871459961,2.3550546169281006",0
Architecture News,"0.0,1.0,0.85,0.40708184242248535,0.5134959816932678,0.10328003019094467",0
Arjun Dutt,"0.0,1.0,0.5,-0.07073582708835602,0.22575858235359192,0.7225100994110107",0
Assembly Buffer,"0.0,1.0,0.75,-1.1122145652770996,-1.8666019439697266,2.2940094470977783",0
Assembly buffer,"0.0,1.0,0.75,-1.1122145652770996,-1.8666019439697266,2.2940094470977783",0
Athlon processor,"0.0,1.0,0.8,0.0747685432434082,0.8899542093276978,0.2769094705581665",0
August Xiaodong,"0.0,1.0,0.75,0.8028769493103027,-0.25753283500671387,0.6434130072593689",0
Average copy,"0.0,1.0,0.6,-0.2022736817598343,0.6990216970443726,0.293695330619812",0
Avoiding conflict,"0.0,1.0,0.85,0.09210488945245743,-0.11249635368585587,0.41981467604637146",0
Baltimore Maryland,"0.0,1.0,0.9,0.06888482719659805,-0.34268173575401306,1.0663068294525146",0
Bartlett Gaussian,"0.0,1.0,0.85,-1.0003172159194946,-2.1648855209350586,2.922123670578003",0
Bharat Chandramouli,"0.0,1.0,0.95,0.17094910144805908,0.27124136686325073,0.7917129993438721",0
Big memories,"0.0,1.0,0.6,-0.19126784801483154,0.06044239550828934,0.045522868633270264",0
Binomial filtering,"0.0,1.0,0.9,-5.083009243011475,-1.96270751953125,4.7885541915893555",0
Bob Devine,"0.0,1.0,0.5,-0.18405230343341827,0.21839646995067596,0.6114099025726318",0
Box Bartlett,"0.0,1.0,0.6,-0.2663972079753876,0.1343638300895691,0.5362434983253479",0
Bruno Diniz,"0.0,1.0,0.55,1.2569704055786133,1.4403325319290161,0.8870603442192078",0
CAD,"0.0,1.0,0.15,0.07021479308605194,-0.21299807727336884,0.025951722636818886",0
CDC,"0.0,1.0,0.15,0.18664860725402832,0.5563037395477295,0.2242501974105835",0
CG,"0.0,1.0,0.1,-0.3615407943725586,-0.2053229659795761,-0.19014590978622437",1
COLUMN,"0.0,1.0,0.3,-1.4029210805892944,13.252145767211914,3.3360507488250732",1
COLUMNS,"0.0,1.0,0.35,-0.8387191891670227,-0.05798603966832161,0.6571993231773376",0
CPI,"0.0,1.0,0.15,0.16247181594371796,-0.17197413742542267,0.05378705635666847",0
CPU,"0.0,1.0,0.15,1.0207215547561646,5.67696475982666,1.6440351009368896",0
CTR,"0.0,1.0,0.15,-1.3157269954681396,3.5974490642547607,0.8003073334693909",0
Cache Designs,"0.0,1.0,0.65,-6.1541595458984375,0.1568886637687683,3.831251859664917",0
Cache Physical,"0.0,1.0,0.7,-8.129764556884766,-4.357278823852539,9.055276870727539",0
Calvin Lin,"0.0,1.0,0.5,-0.6277738809585571,0.9023376107215881,0.8042289018630981",0
Campus Drive,"0.0,1.0,0.6,0.5183449387550354,0.13125328719615936,1.0870721340179443",0
Carter Ali,"0.0,1.0,0.5,-1.833749771118164,2.0674684047698975,2.7744140625",0
Carter Efficient,"0.0,1.0,0.8,-1.4762582778930664,2.8092052936553955,1.7030761241912842",0
Carter School,"0.0,1.0,0.65,-1.380497694015503,3.838447332382202,1.176944375038147",0
Central Campus,"0.0,1.0,0.7,0.04731518775224686,0.2697867751121521,0.7768615484237671",0
Chandramouli Krishna,"0.0,1.0,1.0,0.125161811709404,2.209379196166992,0.7824298143386841",0
Chaudhuri Mark,"0.0,1.0,0.7,-0.4876531958580017,-0.043071310967206955,0.6676107048988342",0
Chen Ding,"0.0,1.0,0.45,0.1708010882139206,2.01164174079895,0.6805309653282166",0
Chen Eric,"0.0,1.0,0.45,0.20493239164352417,2.0774381160736084,0.6670750379562378",0
Cholesky factorization,"0.0,1.0,1.1,2.2652342319488525,-0.41103923320770264,1.8941210508346558",0
Code Optimization,"0.0,1.0,0.85,-0.7414690852165222,-0.48861801624298096,0.9163830876350403",0
Coloring Time,"0.0,1.0,0.65,3.431471586227417,-0.8516812324523926,2.673213005065918",0
Compaq Computer,"0.0,1.0,0.75,3.6089563369750977,5.389277935028076,2.2842772006988525",0
Competitive algorithms,"0.0,1.0,1.1,-0.6178253889083862,-0.45246797800064087,0.6137410402297974",0
Computer Architecture,"0.0,1.0,1.05,4.064377307891846,5.905142784118652,2.4793944358825684",0
Computer Corporation,"0.0,1.0,1.0,2.1252989768981934,3.5808534622192383,4.754412651062012",0
Computer Graphics,"0.0,1.0,0.85,3.735260009765625,5.572801113128662,2.1698687076568604",0
Computer Systems,"0.0,1.0,0.8,4.789393901824951,3.7817838191986084,4.253195762634277",0
Computer architecture,"0.0,1.0,1.05,4.064377307891846,5.905142784118652,2.4793944358825684",0
Configurable data,"0.0,1.0,0.85,3.225747585296631,5.4437255859375,2.3920650482177734",0
Conjugate Gradient,"0.0,1.0,0.9,-1.8807742595672607,-0.24357159435749054,1.811354637145996",0
Conjugate gradient,"0.0,1.0,0.9,-1.8807742595672607,-0.24357159435749054,1.811354637145996",0
Contact information,"0.0,1.0,0.95,1.8807127475738525,-2.306302070617676,3.2183308601379395",0
Control Data,"0.0,1.0,0.6,-1.3395307064056396,6.589462757110596,5.0279645919799805",0
Controller Cache,"0.0,1.0,0.8,-10.026371002197266,-2.5375149250030518,8.064135551452637",0
Controller Translation,"0.0,1.0,1.1,-4.584533214569092,-2.765697479248047,4.803102493286133",0
Conventional Memory,"0.0,1.0,0.95,-4.853333473205566,-3.106135606765747,5.045675277709961",0
Conventional ScatterGather,"0.0,1.0,1.3,-0.8896201848983765,-0.6434546709060669,0.8782135844230652",0
Conventional Software,"0.0,1.0,1.05,-0.06719377636909485,-0.41903191804885864,0.7313792705535889",0
Creating Superpages,"0.0,1.0,0.95,0.18055163323879242,0.007694035768508911,0.4297153651714325",0
DATA,"0.0,1.0,0.2,7.3676438331604,11.015868186950684,4.309579849243164",1
DEC,"0.0,1.0,0.15,-0.02298067696392536,-0.3352798819541931,0.9035978317260742",1
DIS,"0.0,1.0,0.15,0.08783534169197083,0.2821844816207886,0.0035041410010308027",1
DMMP,"0.0,1.0,0.2,0.49479082226753235,0.14595550298690796,0.23793365061283112",0
DRAM,"0.0,1.0,0.2,-0.4079428017139435,-0.783520519733429,0.8874765038490295",1
Daehyun Kim,"0.0,1.0,0.55,3.443899393081665,3.4407753944396973,1.7899781465530396",0
Data Cache,"0.0,1.0,0.5,-1.876103162765503,5.700267791748047,5.62899923324585",0
Data items,"0.0,1.0,0.5,4.731353759765625,7.271816253662109,2.759551525115967",0
Data layouts,"0.0,1.0,0.6,3.7359914779663086,5.775576591491699,2.1304502487182617",0
Data management,"0.0,1.0,0.75,3.955554723739624,4.675775051116943,3.1772563457489014",0
David Pin,"0.0,1.0,0.45,-0.7072508931159973,2.05855393409729,0.7954041361808777",0
Davis Bharat,"0.0,1.0,0.6,0.5821082592010498,-0.09140430390834808,0.9573092460632324",0
December Eero,"0.0,1.0,0.65,1.7409839630126953,-0.5220713019371033,1.6311407089233398",0
December Zhen,"0.0,1.0,0.65,1.2655426263809204,-0.17868328094482422,1.1962316036224365",0
Dense matrix,"0.0,1.0,0.6,-6.579587936401367,2.3023905754089355,3.3330981731414795",0
Descriptors Impulse,"0.0,1.0,0.95,-1.7289141416549683,-0.7242764830589294,2.3347055912017822",0
Detection Proceedings,"0.0,1.0,1.05,-6.8271870613098145,3.928365707397461,3.323577404022217",0
Devine Mark,"0.0,1.0,0.55,-0.7074320912361145,0.18844103813171387,0.9739211201667786",0
Digital Image,"0.0,1.0,0.65,-5.34874963760376,-1.92697274684906,4.567750453948975",0
Ding Locality,"0.0,1.0,0.65,0.277682363986969,0.623065710067749,0.40996119379997253",0
Ding Predicting,"0.0,1.0,0.75,0.05662096291780472,0.44017061591148376,0.3480466306209564",0
Diniz Dorgival,"0.0,1.0,0.7,0.6199066638946533,1.3267314434051514,0.8865344524383545",0
Direct mapping,"0.0,1.0,0.7,-0.8484347462654114,0.17081555724143982,0.5155377984046936",0
Discussion Romer,"0.0,1.0,0.8,0.15957576036453247,-0.06090681999921799,0.30787768959999084",0
Distributed Computing,"0.0,1.0,1.05,-1.6388403177261353,2.9236133098602295,1.455176830291748",0
Distributed Data,"0.0,1.0,0.8,3.491469383239746,5.161657333374023,2.728489637374878",0
Dorgival Guedes,"0.0,1.0,0.75,0.028547920286655426,0.99752277135849,0.9952278137207031",0
Drive Room,"0.0,1.0,0.5,0.40874162316322327,0.2697784900665283,0.7055102586746216",0
Dutt Ali,"0.0,1.0,0.4,-0.15656906366348267,-1.4503140449523926,2.067918539047241",0
Eero Aho,"0.0,1.0,0.4,1.0395948886871338,-0.20636072754859924,1.2772319316864014",0
Efficient address,"0.0,1.0,0.85,-0.44877558946609497,-1.763291597366333,2.0898542404174805",0
Efficient support,"0.0,1.0,0.85,-0.06081141531467438,-1.1155797243118286,1.1341131925582886",0
Empty macro,"0.0,1.0,0.55,0.14859315752983093,0.8874413967132568,0.5196066498756409",0
Enric Gibert,"0.0,1.0,0.6,-0.9710588455200195,2.407097339630127,0.7150830030441284",0
Era Baring,"0.0,1.0,0.5,0.2610492706298828,0.27676984667778015,0.2648991346359253",0
Eric Debes,"0.0,1.0,0.5,0.1366598755121231,0.8445621728897095,0.5505237579345703",0
Evaluating stream,"0.0,1.0,0.85,-0.22205351293087006,0.1983632743358612,-0.023341231048107147",0
Evaluation Review,"0.0,1.0,0.85,-0.43111875653266907,-0.42548537254333496,0.7560718059539795",0
Evan Speight,"0.0,1.0,0.6,0.11693288385868073,0.08108849078416824,0.7363770604133606",0
Family Developer,"0.0,1.0,0.8,-0.20280195772647858,0.4102655053138733,0.24545809626579285",0
Fang Lixin,"0.0,1.0,0.5,-2.0196733474731445,2.080543279647827,1.1775232553482056",0
Fast Volume,"0.0,1.0,0.55,-4.883137226104736,2.874337911605835,2.5165750980377197",0
Fast volume,"0.0,1.0,0.55,-4.883137226104736,2.874337911605835,2.5165750980377197",0
February Xiaodong,"0.0,1.0,0.85,0.6846754550933838,-0.1957932859659195,0.6140384674072266",0
Figure Accessing,"0.0,1.0,0.8,2.5555291175842285,-0.6019956469535828,1.671331763267517",0
Figure Conjugate,"0.0,1.0,0.8,1.4056614637374878,-0.8537419438362122,2.8739728927612305",0
Figure Example,"0.0,1.0,0.7,3.5002858638763428,-0.9296720027923584,2.778742551803589",0
Figure Impulse,"0.0,1.0,0.7,0.47297143936157227,-2.0851962566375732,4.089043617248535",0
Figure Isosurface,"0.0,1.0,0.85,2.0722439289093018,-0.9686866998672485,2.3260345458984375",0
Figure Normalized,"0.0,1.0,0.85,2.4638354778289795,-0.733272910118103,2.040673017501831",0
Francis David,"0.0,1.0,0.65,-0.8936334848403931,1.8509024381637573,0.6069697141647339",0
GB,"0.0,1.0,0.1,0.0,0.0,0.0",0
Georgia Hur,"0.0,1.0,0.55,-0.19723691046237946,0.51078861951828,0.7321995496749878",0
Gibert Jesus,"0.0,1.0,0.6,-0.7230644822120667,1.7041866779327393,0.8568471074104309",0
Gonzalez Distributed,"0.0,1.0,1.0,-0.20750059187412262,0.3093950152397156,0.7787908315658569",0
Guedes Wagner,"0.0,1.0,0.65,-0.29976898431777954,0.7326548099517822,1.1261637210845947",0
HAL,"0.0,1.0,0.15,0.14956378936767578,0.31124216318130493,-0.3208274245262146",0
Hardware Organization,"0.0,1.0,1.05,-0.25969263911247253,-0.07507633417844772,0.20403261482715607",0
Hardware Support,"0.0,1.0,0.8,-0.3239019513130188,-0.44040775299072266,0.5321057438850403",0
Heinrich Evan,"0.0,1.0,0.65,-0.07852627336978912,0.2246166169643402,1.0930678844451904",0
Hirzel Data,"0.0,1.0,0.55,3.781686305999756,5.532400608062744,2.3333685398101807",0
Hmlinen Configurable,"0.0,1.0,1.0,-0.5292613506317139,0.011968791484832764,0.4245804250240326",0
Hur Calvin,"0.0,1.0,0.5,-0.2713477909564972,0.3329898416996002,0.7183412313461304",0
IEEE,"0.0,1.0,0.2,3.3183419704437256,10.280007362365723,3.016120195388794",0
IEEEACM,"0.0,1.0,0.35,0.0,0.0,0.0",0
INDIRECT,"0.0,1.0,0.4,0.04832601919770241,0.1956980675458908,-0.028775405138731003",1
IPC,"0.0,1.0,0.15,0.45473575592041016,0.13455267250537872,0.07024385780096054",0
IRAM,"0.0,1.0,0.2,0.12984046339988708,0.1312130242586136,0.3413434326648712",0
Ibrahim Michael,"0.0,1.0,0.75,2.271409034729004,1.1293662786483765,3.26338529586792",0
Ibrahim Shuhuan,"0.0,1.0,0.75,-0.5331283211708069,-1.3703407049179077,1.9816228151321411",0
Image Processing,"0.0,1.0,0.8,0.25416088104248047,-0.4086400270462036,7.643021583557129",0
Image Rotation,"0.0,1.0,0.7,-5.653965950012207,-1.9759776592254639,4.863985061645508",0
Image Warping,"0.0,1.0,0.65,-5.265104293823242,-1.9166690111160278,4.4542436599731445",0
Image cache,"0.0,1.0,0.55,-10.723570823669434,-1.6667536497116089,7.948956489562988",0
Image filtering,"0.0,1.0,0.75,-10.446764945983887,-3.6952638626098633,8.961071014404297",0
Imagine media,"0.0,1.0,0.65,-0.11014991253614426,-0.021567020565271378,0.13826654851436615",0
Implementation group,"0.0,1.0,1.0,-5.311102390289307,2.6016204357147217,2.8326210975646973",0
Improve Cache,"0.0,1.0,0.65,-5.518268585205078,0.09752577543258667,3.46749210357666",0
Impulse Architecture,"0.0,1.0,1.0,-1.7079076766967773,-0.7840108871459961,2.3550546169281006",0
Impulse Controller,"0.0,1.0,0.9,-6.507506370544434,-4.050045967102051,6.754267692565918",0
Impulse Memory,"0.0,1.0,0.7,-6.449583530426025,-4.104605197906494,6.770909309387207",1
Impulse Optimizations,"0.0,1.0,1.05,-2.7988834381103516,-1.8530833721160889,3.0168769359588623",0
Impulse Time,"0.0,1.0,0.6,1.3599915504455566,-2.3273863792419434,4.7857255935668945",0
Impulse approxonline,"0.0,1.0,1.0,-4.082119941711426,-2.6403939723968506,4.3286824226379395",0
Impulse architecture,"0.0,1.0,1.0,-1.7079076766967773,-0.7840108871459961,2.3550546169281006",0
Impulse asap,"0.0,1.0,0.6,1.9638586044311523,-4.2987871170043945,6.879707336425781",0
Impulse code,"0.0,1.0,0.6,-2.7587053775787354,-1.7189970016479492,2.909839391708374",0
Impulse controller,"0.0,1.0,0.9,-6.507506370544434,-4.050045967102051,6.754267692565918",0
Impulse copying,"0.0,1.0,0.75,-1.6316816806793213,-1.6696829795837402,2.6891489028930664",0
Impulse design,"0.0,1.0,0.7,0.19390082359313965,-3.8517775535583496,5.569494724273682",0
Impulse memory,"0.0,1.0,0.7,-6.449583530426025,-4.104605197906494,6.770909309387207",1
Impulse outperforms,"0.0,1.0,0.95,-2.1913537979125977,-1.2608633041381836,2.1171305179595947",0
Impulse project,"0.0,1.0,0.75,-2.3873283863067627,-1.4225859642028809,2.444201707839966",0
Impulse remapping,"0.0,1.0,0.85,-2.232900619506836,-1.4939641952514648,2.3907415866851807",0
Impulse remappings,"0.0,1.0,0.9,-1.9900010824203491,-1.4849891662597656,2.3137083053588867",0
Impulse supports,"0.0,1.0,0.8,-1.8644886016845703,-1.373572826385498,2.3788533210754395",0
Impulse system,"0.0,1.0,0.7,-3.786561965942383,-5.8108367919921875,7.390969276428223",0
Impulse tile,"0.0,1.0,0.6,-2.5971992015838623,-0.7765237092971802,2.43917179107666",0
Impulse use,"0.0,1.0,0.55,-1.1488633155822754,-1.5893582105636597,2.8493196964263916",0
Impulse version,"0.0,1.0,0.75,-2.745496988296509,-1.7868903875350952,2.926948070526123",0
Impulse versions,"0.0,1.0,0.8,-1.6393502950668335,2.006290912628174,3.0415406227111816",0
Indirection Impulse,"0.0,1.0,0.95,-1.4743165969848633,0.657118558883667,2.8095459938049316",0
Indirection column,"0.0,1.0,0.9,-0.13471722602844238,8.603388786315918,2.313230037689209",0
Indirection use,"0.0,1.0,0.75,1.458940029144287,1.708154320716858,1.3301832675933838",0
Indirection version,"0.0,1.0,0.95,-0.13769376277923584,1.5106221437454224,1.4078116416931152",0
Interactive ray,"0.0,1.0,0.75,-2.955162763595581,-1.430544376373291,2.9960319995880127",0
Interface Normal,"0.0,1.0,0.8,-1.3916192054748535,1.6571130752563477,0.7451207041740417",0
International Symposium,"0.0,1.0,1.15,-5.739165306091309,4.535572052001953,2.7885026931762695",0
Isosurface Rendering,"0.0,1.0,1.0,-0.5744441747665405,-0.15824225544929504,0.6249222755432129",0
Jarno Vanne,"0.0,1.0,0.55,-0.00046409666538238525,0.3982948660850525,1.0054855346679688",0
Jesus Sanchez,"0.0,1.0,0.65,-0.5253645777702332,1.1708097457885742,0.9707071781158447",0
John Carter,"0.0,1.0,0.55,-2.806030750274658,7.0439300537109375,2.022268056869507",0
July Ruchira,"0.0,1.0,0.6,2.2567367553710938,-0.51496821641922,1.9090001583099365",0
Jun Miyazaki,"0.0,1.0,0.6,-0.22242610156536102,0.4420754313468933,0.2979612648487091",0
June Daehyun,"0.0,1.0,0.6,3.870298147201538,3.5963900089263916,1.9934524297714233",0
KB,"0.0,1.0,0.1,0.0,0.0,0.0",0
Kennesaw Georgia,"0.0,1.0,0.8,-0.2805761992931366,0.6664864420890808,0.5395305752754211",0
Kim Mainak,"0.0,1.0,0.5,3.5383946895599365,3.287097930908203,2.007258176803589",0
Krishna Mohan,"0.0,1.0,0.65,0.1267901062965393,2.177044630050659,0.3179362416267395",0
Kumar Performance,"0.0,1.0,0.85,-4.4737396240234375,-2.953138589859009,5.233248710632324",0
LRPC,"0.0,1.0,0.2,0.4254663288593292,0.01647242158651352,0.5109821557998657",0
LRU,"0.0,1.0,0.15,-0.5174611210823059,0.17946423590183258,-0.025890428572893143",0
LU,"0.0,1.0,0.1,2.139340877532959,-0.33826589584350586,1.799338936805725",1
Language Implementation,"0.0,1.0,1.15,-0.08981780707836151,0.1419202983379364,0.030824273824691772",0
Lin Memory,"0.0,1.0,0.5,-4.876906394958496,-1.9270563125610352,5.101160526275635",0
Lixin Zhang,"0.0,1.0,0.55,-3.962146282196045,4.1373395919799805,1.9826241731643677",0
Locality phase,"0.0,1.0,0.7,0.8576257824897766,-4.555777072906494,5.6034698486328125",0
Lookaside Buffer,"0.0,1.0,0.8,-0.8191664814949036,-1.8860222101211548,2.5636167526245117",0
MHz Alpha,"0.0,1.0,0.45,0.8182545900344849,-1.766545295715332,2.3003463745117188",0
MIPS,"0.0,1.0,0.2,0.5773622393608093,1.446921467781067,1.0898258686065674",0
MIT,"0.0,1.0,0.15,0.10737627744674683,-0.01243661344051361,0.28292298316955566",0
MMC,"0.0,1.0,0.15,-0.24596470594406128,0.08093146979808807,-0.10888258367776871",0
MMU,"0.0,1.0,0.15,-0.13030435144901276,0.4195683002471924,0.19538384675979614",0
MTLB,"0.0,1.0,0.2,0.5652169585227966,0.05643238127231598,0.28354278206825256",0
Macro cells,"0.0,1.0,0.55,-0.06225341930985451,1.7122857570648193,1.0007742643356323",0
Mainak Chaudhuri,"0.0,1.0,0.8,0.23369139432907104,-0.019795607775449753,0.10072965919971466",0
