keyword,probability,label
reset event,9.2065484e-08,0
time values,9.2065484e-08,0
Table Small,9.2065484e-08,0
mirror principle,9.2065484e-08,0
mirror sets,9.2065484e-08,0
rational numbers,9.2065484e-08,0
Similarly Lemma,9.2065484e-08,0
real interval,9.2065484e-08,0
real number,9.2065484e-08,0
real time,9.2065484e-08,0
next operator,9.2065484e-08,0
timed automata,9.2065484e-08,0
reasoning techniques,9.2065484e-08,0
notational convention,9.2065484e-08,0
resets events,9.2065484e-08,0
unsound redundant,9.2065484e-08,0
reset rule,9.2065484e-08,0
reset ffl,9.2065484e-08,0
current integer,9.2065484e-08,0
current value,9.2065484e-08,0
only ones,9.2065484e-08,0
next occurs,9.2065484e-08,0
Belgian National,9.2065484e-08,0
usual definition,9.2065484e-08,0
State clock,9.2065484e-08,0
State Clock,9.2065484e-08,0
consistency conditions,9.2065484e-08,0
consistent EventClockTL,9.2065484e-08,0
same atom,9.2065484e-08,0
consistent atoms,9.2065484e-08,0
consistent formula,9.2065484e-08,0
consistent sets,9.2065484e-08,0
consistent structure,9.2065484e-08,0
definition implies,9.2065484e-08,0
runs Sigma,9.2065484e-08,0
run Attr,9.2065484e-08,0
deep insights,9.2065484e-08,0
theorem Theorem,9.2065484e-08,0
usual necessitation,9.2065484e-08,0
conjunction disjunction,9.2065484e-08,0
certain restrictions,9.2065484e-08,0
TLR,9.2065484e-08,0
same notations,9.2065484e-08,0
temporal logics,9.2065484e-08,0
temporal operators,9.2065484e-08,0
concurrent model,9.2065484e-08,0
Lutz Dirk,9.2065484e-08,0
tense logic,9.2065484e-08,0
dense time,9.2065484e-08,0
operator logics,9.2065484e-08,0
usual weakening,9.2065484e-08,0
mutual translations,9.2065484e-08,0
concurrent systems,9.2065484e-08,0
Systems State,9.2065484e-08,0
dense domain,9.2065484e-08,0
undecidability result,9.2065484e-08,0
same inequality,9.2065484e-08,0
same end,9.2065484e-08,0
concurrent programs,9.2065484e-08,0
concrete values,9.2065484e-08,0
operator Note,9.2065484e-08,0
boolean clauses,9.2065484e-08,0
next generation,9.2065484e-08,0
next interval,9.2065484e-08,0
open interval,9.2065484e-08,0
contrast forbids,9.2065484e-08,0
Theorem Every,9.2065484e-08,0
Base case,9.2065484e-08,0
right implication,9.2065484e-08,0
Table Equality,9.2065484e-08,0
Lemma Proof,9.2065484e-08,0
right endpoint,9.2065484e-08,0
right bound,9.2065484e-08,0
Basic tense,9.2065484e-08,0
mere proof,9.2065484e-08,0
mere shorthand,9.2065484e-08,0
Lemma Every,9.2065484e-08,0
open intervals,9.2065484e-08,0
open question,9.2065484e-08,0
bounded intervals,9.2065484e-08,0
most time,9.2065484e-08,0
next atom,9.2065484e-08,0
decidable satisfiability,9.2065484e-08,0
decidability result,9.2065484e-08,0
boolean connectives,9.2065484e-08,0
Specifying Message,9.2065484e-08,0
constraint Subg,9.2065484e-08,0
boolean operators,9.2065484e-08,0
decision techniques,9.2065484e-08,0
Linear Temporal,9.2065484e-08,0
Several syntaxes,9.2065484e-08,0
tracked formula,9.2065484e-08,0
HyTech checker,9.2065484e-08,0
tracked event,9.2065484e-08,0
next event,9.2065484e-08,0
trace sequence,9.2065484e-08,0
rounded parenthesis,9.2065484e-08,0
constraint containing,9.2065484e-08,0
second transition,9.2065484e-08,0
mirror images,9.2065484e-08,0
WGs Aspire,9.2065484e-08,0
ffl Base,9.2065484e-08,0
Equality constraints,9.2065484e-08,0
ffl Atoms,9.2065484e-08,0
interested reader,9.2065484e-08,0
future time,9.2065484e-08,0
algorithm Attr,9.2065484e-08,0
intermediate states,9.2065484e-08,0
Carsten Lutz,9.2065484e-08,0
Frank Wolter,9.2065484e-08,0
base case,9.2065484e-08,0
National Fund,9.2065484e-08,0
specific sequence,9.2065484e-08,0
specification languages,9.2065484e-08,0
algorithm proceeds,9.2065484e-08,0
program skeleton,9.2065484e-08,0
intersection union,9.2065484e-08,0
interval attribution,9.2065484e-08,0
ffl Induction,9.2065484e-08,0
interval boundaries,9.2065484e-08,0
ffl OEj,9.2065484e-08,0
integer value,9.2065484e-08,0
first case,9.2065484e-08,0
first atom,9.2065484e-08,0
first argument,9.2065484e-08,0
finite variability,9.2065484e-08,0
finite state,9.2065484e-08,0
finite number,9.2065484e-08,0
finite intervals,9.2065484e-08,0
finite interval,9.2065484e-08,0
finite graph,9.2065484e-08,0
finite amount,9.2065484e-08,0
final repetition,9.2065484e-08,0
Walther Frank,9.2065484e-08,0
final cycle,9.2065484e-08,0
Walloon region,9.2065484e-08,0
Concurrency Theory,9.2065484e-08,0
Actual constraints,9.2065484e-08,0
ffl Transitions,9.2065484e-08,0
ffl Sub,9.2065484e-08,0
interval logic,9.2065484e-08,0
interval sequence,9.2065484e-08,0
specifications Incompleteness,9.2065484e-08,0
Qualitative axioms,9.2065484e-08,0
Qualitative part,9.2065484e-08,0
proof technique,9.2065484e-08,0
state concurrent,9.2065484e-08,0
proof techniques,9.2065484e-08,0
state sequence,9.2065484e-08,0
known procedures,9.2065484e-08,0
Quantitative axioms,9.2065484e-08,0
Event Clock,9.2065484e-08,0
languages Tense,9.2065484e-08,0
Wolter Quantitative,9.2065484e-08,0
static behavior,9.2065484e-08,0
Quantitative part,9.2065484e-08,0
propositional atom,9.2065484e-08,0
hypothesis consistent,9.2065484e-08,0
propositional atoms,9.2065484e-08,0
propositional completeness,9.2065484e-08,0
exclusive cases,9.2065484e-08,0
proof rules,9.2065484e-08,0
state changes,9.2065484e-08,0
QPTL,9.2065484e-08,0
intuitive meaning,9.2065484e-08,0
intuitive rules,9.2065484e-08,0
invalid paths,9.2065484e-08,0
philosophical standpoint,9.2065484e-08,0
square parenthesis,9.2065484e-08,0
program verification,9.2065484e-08,0
Proof Systems,9.2065484e-08,0
alternating sequence,9.2065484e-08,0
first constraint,9.2065484e-08,0
expressive power,9.2065484e-08,0
Gamma Using,9.2065484e-08,0
proof building,9.2065484e-08,0
exponential blowup,9.2065484e-08,0
proof construction,9.2065484e-08,0
proof generation,9.2065484e-08,0
standpoint MetricIn,9.2065484e-08,0
explicit proofs,9.2065484e-08,0
explicit clocks,9.2065484e-08,0
expressive logics,9.2065484e-08,0
first deal,9.2065484e-08,0
first disjunct,9.2065484e-08,0
future operators,9.2065484e-08,0
future fragment,9.2065484e-08,0
possible transitions,9.2065484e-08,0
freeze quantification,9.2065484e-08,0
framework Logics,9.2065484e-08,0
simple matter,9.2065484e-08,0
indicated contents,9.2065484e-08,0
indicated formulae,9.2065484e-08,0
Complete Proof,9.2065484e-08,0
fractional parts,9.2065484e-08,0
fractional information,9.2065484e-08,0
individual behavior,9.2065484e-08,0
formula Delta,9.2065484e-08,0
formal status,9.2065484e-08,0
possible forms,9.2065484e-08,0
formal derivation,9.2065484e-08,0
formal account,9.2065484e-08,0
forbidden work,9.2065484e-08,0
future clocks,9.2065484e-08,0
actual constraints,9.2065484e-08,0
full MetricIntervalTL,9.2065484e-08,0
full abstractness,9.2065484e-08,0
further paper,9.2065484e-08,0
simpler Sigma,9.2065484e-08,0
simple yesno,9.2065484e-08,0
ONR,9.2065484e-08,0
OEZ,9.2065484e-08,0
OEU,9.2065484e-08,0
ARO,9.2065484e-08,0
OES,9.2065484e-08,0
following tick,9.2065484e-08,0
OEA,9.2065484e-08,0
further consistent,9.2065484e-08,0
further axioms,9.2065484e-08,0
European Commission,9.2065484e-08,0
simple propositions,9.2065484e-08,0
simple path,9.2065484e-08,0
further addition,9.2065484e-08,0
incoming edges,9.2065484e-08,0
inconsistent atoms,9.2065484e-08,0
OE,9.2065484e-08,0
weak completeness,9.2065484e-08,0
induction axiom,9.2065484e-08,0
induction principle,9.2065484e-08,0
position ffl,9.2065484e-08,0
First note,9.2065484e-08,0
initial atom,9.2065484e-08,0
first structure,9.2065484e-08,0
initial iff,9.2065484e-08,0
first position,9.2065484e-08,0
simplified form,9.2065484e-08,0
future operator,9.2065484e-08,0
initial transformation,9.2065484e-08,0
first one,9.2065484e-08,0
Preprint November,9.2065484e-08,0
abstract concurrent,9.2065484e-08,0
additional clauses,9.2065484e-08,0
first interval,9.2065484e-08,0
first index,9.2065484e-08,0
additional properties,9.2065484e-08,0
EventClockTL example,9.2065484e-08,0
simplification operator,9.2065484e-08,0
future occurrence,9.2065484e-08,0
flOEj flOE,9.2065484e-08,0
future meaning,9.2065484e-08,0
inductive hypothesis,9.2065484e-08,0
inductive reasoning,9.2065484e-08,0
following theorem,9.2065484e-08,0
possible extensions,9.2065484e-08,0
possible evolutions,9.2065484e-08,0
similar construction,9.2065484e-08,0
inequality constraints,9.2065484e-08,0
possible evolution,9.2065484e-08,0
induction hypothesis,9.2065484e-08,0
infinite intervals,9.2065484e-08,0
infinite repetition,9.2065484e-08,0
infinite sequence,9.2065484e-08,0
future interact,9.2065484e-08,0
following definition,9.2065484e-08,0
possible cases,9.2065484e-08,0
following axioms,9.2065484e-08,0
following abbreviations,9.2065484e-08,0
procedure Attr,9.2065484e-08,0
following rules,9.2065484e-08,0
exact time,9.2065484e-08,0
weakening principle,9.2065484e-08,0
exact distances,9.2065484e-08,0
FCT,9.2065484e-08,0
DARPANASA,9.2065484e-08,0
effective proof,9.2065484e-08,0
sequence satisfying,9.2065484e-08,0
sequence partitions,9.2065484e-08,0
singular Alternation,9.2065484e-08,0
sequence event,9.2065484e-08,0
YIP,9.2065484e-08,0
such clocks,9.2065484e-08,0
punctuality Checking,9.2065484e-08,0
easy way,9.2065484e-08,0
easy refinement,9.2065484e-08,0
singular atom,9.2065484e-08,0
punctuality properties,9.2065484e-08,0
easier case,9.2065484e-08,0
local consistency,9.2065484e-08,0
earliest begin,9.2065484e-08,0
COE,9.2065484e-08,0
Message Passing,9.2065484e-08,0
previous one,9.2065484e-08,0
vocabulary applies,9.2065484e-08,0
MetricIntervalTL formula,9.2065484e-08,0
Metric Interval,9.2065484e-08,0
history clock,9.2065484e-08,0
history cases,9.2065484e-08,0
strict future,9.2065484e-08,0
propositional fragments,9.2065484e-08,0
Other time,9.2065484e-08,0
Remark Theorem,9.2065484e-08,0
such formulae,9.2065484e-08,0
CONCUR,9.2065484e-08,0
small clocks,9.2065484e-08,0
FNRS,9.2065484e-08,0
efficient tableau,9.2065484e-08,0
previous case,9.2065484e-08,0
small clock,9.2065484e-08,0
previous event,9.2065484e-08,0
vocabulary refers,9.2065484e-08,0
linear specification,9.2065484e-08,0
small differences,9.2065484e-08,0
earlier begin,9.2065484e-08,0
HYTECH,9.2065484e-08,0
local transitions,9.2065484e-08,0
distance properties,9.2065484e-08,0
axiom expressing,9.2065484e-08,0
axiom system,9.2065484e-08,0
axiom systems,9.2065484e-08,0
axiomatic system,9.2065484e-08,0
axiomatization serves,9.2065484e-08,0
outgoing edges,9.2065484e-08,0
qualitative Hintikka,9.2065484e-08,0
supplementary properties,9.2065484e-08,0
qualitative axioms,9.2065484e-08,0
CAREER,9.2065484e-08,0
symbolic constants,9.2065484e-08,0
other time,9.2065484e-08,0
syntactic counterpart,9.2065484e-08,0
disjunction rule,9.2065484e-08,0
discrete time,9.2065484e-08,0
qualitative completeness,9.2065484e-08,0
main ideas,9.2065484e-08,0
Clock Logic,9.2065484e-08,0
history operator,9.2065484e-08,0
UOE,9.2065484e-08,0
SOE,9.2065484e-08,0
such run,9.2065484e-08,0
duration calculus,9.2065484e-08,0
attribution Attr,9.2065484e-08,0
domains Twith,9.2065484e-08,0
common speed,9.2065484e-08,0
singular iff,9.2065484e-08,0
logic Incompleteness,9.2065484e-08,0
logic MetricIntervalTL,9.2065484e-08,0
previous works,9.2065484e-08,0
logic MetricTL,9.2065484e-08,0
logic formulae,9.2065484e-08,0
logic specifications,9.2065484e-08,0
automata construction,9.2065484e-08,0
automatic reasoning,9.2065484e-08,0
automatic techniques,9.2065484e-08,0
distribution rule,9.2065484e-08,0
semantical advantages,9.2065484e-08,0
singular states,9.2065484e-08,0
logic Specifying,9.2065484e-08,0
history predicates,9.2065484e-08,0
acceptance conditions,9.2065484e-08,0
left endpoint,9.2065484e-08,0
lemma Lemma,9.2065484e-08,0
equivalent formula,9.2065484e-08,0
past counterpart,9.2065484e-08,0
left side,9.2065484e-08,0
prediction operator,9.2065484e-08,0
partitions time,9.2065484e-08,0
left bound,9.2065484e-08,0
least time,9.2065484e-08,0
event clock,9.2065484e-08,0
prediction operators,9.2065484e-08,0
layered structure,9.2065484e-08,0
particular paths,9.2065484e-08,0
propositional tautologies,9.2065484e-08,0
lemma lemma,9.2065484e-08,0
yesno answer,9.2065484e-08,0
later atom,9.2065484e-08,0
past clocks,9.2065484e-08,0
generalization rule,9.2065484e-08,0
Most consequences,9.2065484e-08,0
last time,9.2065484e-08,0
propositional structure,9.2065484e-08,0
XXI,9.2065484e-08,0
last possibility,9.2065484e-08,0
last point,9.2065484e-08,0
last lemmas,9.2065484e-08,0
single history,9.2065484e-08,0
equality constraints,9.2065484e-08,0
equality con,9.2065484e-08,0
later completeness,9.2065484e-08,0
equality constraint,9.2065484e-08,0
event reset,9.2065484e-08,0
Communicating Processes,9.2065484e-08,0
end axioms,9.2065484e-08,0
propositional symbols,9.2065484e-08,0
anchored version,9.2065484e-08,0
preliminary version,9.2065484e-08,0
single atom,9.2065484e-08,0
equivalent formulae,9.2065484e-08,0
exact distance,9.2065484e-08,0
past meaning,9.2065484e-08,0
propositional reasoning,9.2065484e-08,0
past ffl,9.2065484e-08,0
set fflOEj,9.2065484e-08,0
eventuality rule,9.2065484e-08,0
set fflOEjflOE,9.2065484e-08,0
end event,9.2065484e-08,0
part Let,9.2065484e-08,0
small part,9.2065484e-08,0
Real Time,9.2065484e-08,0
global properties,9.2065484e-08,0
Real Numbers,9.2065484e-08,0
small forever,9.2065484e-08,0
Every EventClockTL,9.2065484e-08,0
partial inequations,9.2065484e-08,0
EventClockTL formulae,9.2065484e-08,0
event tick,9.2065484e-08,0
EventClockTL formula,9.2065484e-08,0
several clocks,9.2065484e-08,0
prediction clock,9.2065484e-08,0
last atom,9.2065484e-08,0
primality protocol,7.762102e-08,0
true distribution,7.762102e-08,0
practical solutions,7.762102e-08,0
above protocol,7.762102e-08,0
TOIT,7.762102e-08,0
Don Beaver,7.762102e-08,0
primality test,7.762102e-08,0
Extended Abstract,7.762102e-08,0
practical improvements,7.762102e-08,0
Suppose gcd,7.762102e-08,0
prime factors,7.762102e-08,0
trial divisions,7.762102e-08,0
private evaluation,7.762102e-08,0
practical protocol,7.762102e-08,0
private exponent,7.762102e-08,0
previous technique,7.762102e-08,0
Fast signature,7.762102e-08,0
practical techniques,7.762102e-08,0
uncanceled elements,7.762102e-08,0
Information computer,7.762102e-08,0
Fiat ShamirMYAMPERSANDmdash,7.762102e-08,0
FOCS,7.762102e-08,0
Distributed computation,7.762102e-08,0
above goal,7.762102e-08,0
channels Messages,7.762102e-08,0
above test,7.762102e-08,0
circuit evaluation,7.762102e-08,0
ANY,7.762102e-08,0
unbiased coin,7.762102e-08,0
ZN,7.762102e-08,0
Fermat test,7.762102e-08,0
ZM,7.762102e-08,0
TN,7.762102e-08,0
prime power,7.762102e-08,0
private decryption,7.762102e-08,0
Xuhua Ding,7.762102e-08,0
Fermat lter,7.762102e-08,0
trusted dealer,7.762102e-08,0
networks Fast,7.762102e-08,0
above equality,7.762102e-08,0
probabilistic test,7.762102e-08,0
above discussion,7.762102e-08,0
private shares,7.762102e-08,0
prime number,7.762102e-08,0
new random,7.762102e-08,0
classic result,7.762102e-08,0
private key,7.762102e-08,0
truncation step,7.762102e-08,0
privacy model,7.762102e-08,0
twisted group,7.762102e-08,0
verication exponents,7.762102e-08,0
potential solution,7.762102e-08,0
random choice,7.762102e-08,0
arithmetic operations,7.762102e-08,0
Against Mobile,7.762102e-08,0
appropriate length,7.762102e-08,0
appropriate Lagrange,7.762102e-08,0
approach leaks,7.762102e-08,0
protocol robust,7.762102e-08,0
random degree,7.762102e-08,0
Gonzalez Nieto,7.762102e-08,0
protocol proceeds,7.762102e-08,0
random element,7.762102e-08,0
Adversary Knowledge,7.762102e-08,0
protocol modulo,7.762102e-08,0
Efficient generation,7.762102e-08,0
random integer,7.762102e-08,0
random integers,7.762102e-08,0
Honest parties,7.762102e-08,0
bit harder,7.762102e-08,0
bit number,7.762102e-08,0
bit primes,7.762102e-08,0
random message,7.762102e-08,0
Using Lagrange,7.762102e-08,0
Three Primes,7.762102e-08,0
Threshold cryptography,7.762102e-08,0
public encryption,7.762102e-08,0
bad candidate,7.762102e-08,0
other party,7.762102e-08,0
other parties,7.762102e-08,0
Trial division,7.762102e-08,0
quadratic slowdown,7.762102e-08,0
various stages,7.762102e-08,0
Alice Bob,7.762102e-08,0
quadratic residuosity,7.762102e-08,0
quadratic extensions,7.762102e-08,0
quadratic extension,7.762102e-08,0
Verifiable Secret,7.762102e-08,0
other information,7.762102e-08,0
other examples,7.762102e-08,0
authentication protocol,7.762102e-08,0
Universal classes,7.762102e-08,0
publicprivate pair,7.762102e-08,0
Unknown Factorization,7.762102e-08,0
publicprivate keys,7.762102e-08,0
public modulus,7.762102e-08,0
better load,7.762102e-08,0
public key,7.762102e-08,0
public exponent,7.762102e-08,0
overwhelming probability,7.762102e-08,0
recent results,7.762102e-08,0
Any party,7.762102e-08,0
boolean circuit,7.762102e-08,0
pick random,7.762102e-08,0
pick shares,7.762102e-08,0
pigeonhole principle,7.762102e-08,0
plus side,7.762102e-08,0
candidate modulus,7.762102e-08,0
candidate prime,7.762102e-08,0
candidate value,7.762102e-08,0
candidate values,7.762102e-08,0
additive sharing,7.762102e-08,0
polynomial Observe,7.762102e-08,0
non primes,7.762102e-08,0
polynomial time,7.762102e-08,0
positive side,7.762102e-08,0
unknown factorization,7.762102e-08,0
case Step,7.762102e-08,0
unique point,7.762102e-08,0
uniformly chosen,7.762102e-08,0
next lemma,7.762102e-08,0
possible value,7.762102e-08,0
possible values,7.762102e-08,0
active adversaries,7.762102e-08,0
pick candidates,7.762102e-08,0
real transcript,7.762102e-08,0
adversary either,7.762102e-08,0
algebraic extension,7.762102e-08,0
parties Alice,7.762102e-08,0
party cheat,7.762102e-08,0
party computes,7.762102e-08,0
party works,7.762102e-08,0
passive adversary,7.762102e-08,0
random number,7.762102e-08,0
random numbers,7.762102e-08,0
open problems,7.762102e-08,0
open problem,7.762102e-08,0
perfect simulation,7.762102e-08,0
user generation,7.762102e-08,0
proper containment,7.762102e-08,0
only question,7.762102e-08,0
alternative simpler,7.762102e-08,0
Gene Tsudik,7.762102e-08,0
Efficient Sharing,7.762102e-08,0
alternate test,7.762102e-08,0
alternate approach,7.762102e-08,0
projective line,7.762102e-08,0
Full connectivity,7.762102e-08,0
odd primes,7.762102e-08,0
Frankel MacKenzie,7.762102e-08,0
Generation Secure,7.762102e-08,0
authenticated channels,7.762102e-08,0
hash functions,7.762102e-08,0
trial decryption,7.762102e-08,0
little communication,7.762102e-08,0
Robust efficient,7.762102e-08,0
Dan Boneh,7.762102e-08,0
such integers,7.762102e-08,0
division things,7.762102e-08,0
division test,7.762102e-08,0
division step,7.762102e-08,0
trial division,7.762102e-08,0
division Recall,7.762102e-08,0
distributed primality,7.762102e-08,0
distributed computation,7.762102e-08,0
security purposes,7.762102e-08,0
security properties,7.762102e-08,0
distinct primes,7.762102e-08,0
security microprocessor,7.762102e-08,0
security capabilities,7.762102e-08,0
security March,7.762102e-08,0
Mertens DeBruijn,7.762102e-08,0
secure circuit,7.762102e-08,0
linear polynomials,7.762102e-08,0
efficient techniques,7.762102e-08,0
RSA,7.762102e-08,0
Modulo non,7.762102e-08,0
entire protocol,7.762102e-08,0
Mobile Adversary,7.762102e-08,0
enough points,7.762102e-08,0
